num_duplicates,ID,duplicates
2,3075,/Volumes/psych/BergelsonLab/Scripts_and_Apps/VIP_data/image/spatula.jpg
2,3075,/Volumes/psych/BergelsonLab/Stimuli/seedlings_stimuli/images_greybackground_960x960_150dpi/spatula.jpg
2,3076,/Volumes/psych/BergelsonLab/Stimuli/YM/images_greybackground_960x960_150dpi/Y11/phone.jpg
2,3076,/Volumes/psych/BergelsonLab/Subject_Files/YM/Y11/Image_Stims/phone12.jpg
2,3077,/Volumes/psych/BergelsonLab/Stimuli/seedlings_stimuli/audio_stimuli_stereo_rightsilent_72db/can_owl.wav
2,3077,/Volumes/psych/BergelsonLab/Subject_Files/YM/Y34/Audio_Stims/can_owl.wav
3,3078,/Volumes/psych/BergelsonLab/Scripts_and_Apps/pho_checks/video/chi_cv_checks_round2/input_orig/32_11_coderSD_final_CLedit.opf
3,3078,/Volumes/psych/BergelsonLab/Scripts_and_Apps/pho_checks/video/chi_cv_checks_round1/input_orig/32_11_coderSD_final_CLedit.opf
3,3078,/Volumes/psych/BergelsonLab/Scripts_and_Apps/pho_checks/video/chi_cv_checks_round3/input_orig/32_11_coderSD_final_CLedit.opf
2,3079,/Volumes/psych/BergelsonLab/Scripts_and_Apps/VIP_data/image/monkey2.jpg
2,3079,/Volumes/psych/BergelsonLab/Stimuli/seedlings_stimuli/images_greybackground_960x960_150dpi/monkey2.jpg
2,3080,/Volumes/psych/BergelsonLab/Stimuli/semrel_discrim/audio/recordings_and_praat/raw_audio/words/car.wav
2,3080,/Volumes/psych/BergelsonLab/Stimuli/semrel_discrim/audio/recordings_and_praat/raw_audio/words/car1.wav
2,3081,/Volumes/psych/BergelsonLab/Scripts_and_Apps/VIP_data/image/alligator.jpg
2,3081,/Volumes/psych/BergelsonLab/Stimuli/seedlings_stimuli/images_greybackground_960x960_150dpi/alligator.jpg
2,3082,/Volumes/psych/BergelsonLab/Scripts_and_Apps/pho_checks/audio/recoded_17/22_17_CLedit.CMcheck.cha
2,3082,/Volumes/psych/BergelsonLab/Scripts_and_Apps/pho_checks/audio/real_blank_out/22_17_CLedit.CMcheck.cha
2,3083,/Volumes/psych/BergelsonLab/Scripts_and_Apps/VIP_data/image/boat.jpg
2,3083,/Volumes/psych/BergelsonLab/Stimuli/seedlings_stimuli/images_greybackground_960x960_150dpi/boat.jpg
2,3084,/Volumes/psych/BergelsonLab/Stimuli/seedlings_stimuli/audio_stimuli_stereo_rightsilent_72db/look_block.wav
2,3084,/Volumes/psych/BergelsonLab/Subject_Files/YM/Y40/Audio_Stims/look_block.wav
3,3085,/Volumes/psych/BergelsonLab/Scripts_and_Apps/VIP_data/image/sippy.jpg
3,3085,/Volumes/psych/BergelsonLab/Stimuli/seedlings_stimuli/images_greybackground_960x960_150dpi/sippy.jpg
3,3085,/Volumes/psych/BergelsonLab/Subject_Files/YM/Y34/Image_Stims/sippy.jpg
2,3086,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/batch_basic_level_audio/15_16_coderGC_final_audio_processed.csv
2,3086,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/old_batch_basic_level/batch_basic_level_audio_old/15_16_coderGC_final_processed.csv
2,3087,/Volumes/psych/BergelsonLab/Scripts_and_Apps/VIP_data/image/star5.jpg
2,3087,/Volumes/psych/BergelsonLab/Stimuli/seedlings_stimuli/images_greybackground_960x960_150dpi/star5.jpg
2,3088,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/old_batch_basic_level/batch_basic_level_video_old/14_07_coderTE_final_processed.csv
2,3088,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/batch_basic_level_video/14_07_coderTE_final_video_processed.csv
2,3089,/Volumes/psych/BergelsonLab/Scripts_and_Apps/VIP_data/image/yogurt4.jpg
2,3089,/Volumes/psych/BergelsonLab/Stimuli/seedlings_stimuli/images_greybackground_960x960_150dpi/yogurt4.jpg
2,3090,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/old_batch_basic_level/batch_basic_level_video_old/17_14_coderEB_final_processed.csv
2,3090,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/batch_basic_level_video/17_14_coderEB_final_video_processed.csv
2,3091,/Volumes/psych/BergelsonLab/Scripts_and_Apps/VIP_data/image/goat.jpg
2,3091,/Volumes/psych/BergelsonLab/Stimuli/seedlings_stimuli/images_greybackground_960x960_150dpi/goat.jpg
2,3092,/Volumes/psych/BergelsonLab/Scripts_and_Apps/VIP_data/image/firetruck2.jpg
2,3092,/Volumes/psych/BergelsonLab/Stimuli/seedlings_stimuli/images_greybackground_960x960_150dpi/firetruck2.jpg
2,3093,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/old_batch_basic_level/batch_basic_level_video_old/29_13_coderEB_final_processed.csv
2,3093,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/batch_basic_level_video/29_13_coderEB_final_video_processed.csv
2,3094,/Volumes/psych/BergelsonLab/Scripts_and_Apps/VIP_data/image/tortellini.jpg
2,3094,/Volumes/psych/BergelsonLab/Stimuli/seedlings_stimuli/images_greybackground_960x960_150dpi/tortellini.jpg
2,3095,/Volumes/psych/BergelsonLab/Scripts_and_Apps/VIP_data/image/dog15.jpg
2,3095,/Volumes/psych/BergelsonLab/Stimuli/seedlings_stimuli/images_greybackground_960x960_150dpi/dog15.jpg
2,3096,/Volumes/psych/BergelsonLab/Scripts_and_Apps/VIP_data/lda/childes/.idea/childes.iml
2,3096,/Volumes/psych/BergelsonLab/Scripts_and_Apps/VIP_data/lda/wiki/.idea/wiki.iml
2,3097,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/batch_basic_level_audio/06_15_coderSD_final_audio_processed.csv
2,3097,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/old_batch_basic_level/batch_basic_level_audio_old/06_15_coderSD_final_processed.csv
2,3098,/Volumes/psych/BergelsonLab/Scripts_and_Apps/VIP_data/image/owl6.jpg
2,3098,/Volumes/psych/BergelsonLab/Stimuli/seedlings_stimuli/images_greybackground_960x960_150dpi/owl6.jpg
3,3099,/Volumes/psych/BergelsonLab/Scripts_and_Apps/pho_checks/video/chi_cv_checks_round2/input_orig/45_11_coderVL_final_CLedit.opf
3,3099,/Volumes/psych/BergelsonLab/Scripts_and_Apps/pho_checks/video/chi_cv_checks_round1/input_orig/45_11_coderVL_final_CLedit.opf
3,3099,/Volumes/psych/BergelsonLab/Scripts_and_Apps/pho_checks/video/chi_cv_checks_round3/input_orig/45_11_coderVL_final_CLedit.opf
2,3100,/Volumes/psych/BergelsonLab/Photos/People page (originals)/bergelson.jpg
2,3100,/Volumes/psych/BergelsonLab/Website_Files/Lab member photos/bergelson.jpg
2,3101,/Volumes/psych/BergelsonLab/Scripts_and_Apps/VIP_data/image/sink.jpg
2,3101,/Volumes/psych/BergelsonLab/Stimuli/seedlings_stimuli/images_greybackground_960x960_150dpi/sink.jpg
2,3102,/Volumes/psych/BergelsonLab/LENA_Backup/LENA/storage/dataproc/jobs/x20160111_142301_003593/ckpt/ac-ctl-20160111_142301_003593.10T
2,3102,/Volumes/psych/BergelsonLab/LENA_Backup/LENA/storage/dataproc/jobs/x20160111_142301_003593/ckpt/ac-ctl-20160111_142301_003593
2,3103,/Volumes/psych/BergelsonLab/Eyetracking ebd files/NVAfeb21/library/audio/while.wav
2,3103,/Volumes/psych/BergelsonLab/Stimuli/NVA/keepers/edits/while.wav
2,3104,/Volumes/psych/BergelsonLab/Scripts_and_Apps/VIP_data/image/ball7.jpg
2,3104,/Volumes/psych/BergelsonLab/Stimuli/seedlings_stimuli/images_greybackground_960x960_150dpi/ball7.jpg
2,3105,/Volumes/psych/BergelsonLab/Stimuli/YM/images_greybackground_960x960_150dpi/Y27/book.jpg
2,3105,/Volumes/psych/BergelsonLab/Subject_Files/YM/Y27/Image_Stims/book81.jpg
2,3106,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/batch_basic_level_audio/12_09_newclan_merged_audio_processed.csv
2,3106,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/old_batch_basic_level/batch_basic_level_audio_old/12_09_newclan_merged_processed.csv
2,3107,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/old_batch_basic_level/batch_basic_level_video_old/26_11_coderJS_new_processed.csv
2,3107,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/batch_basic_level_video/26_11_coderJS_new_video_processed.csv
2,3108,/Volumes/psych/BergelsonLab/Scripts_and_Apps/VIP_data/image/toast2.jpg
2,3108,/Volumes/psych/BergelsonLab/Stimuli/seedlings_stimuli/images_greybackground_960x960_150dpi/toast2.jpg
2,3109,/Volumes/psych/BergelsonLab/Scripts_and_Apps/VIP_data/image/sunglasses.jpg
2,3109,/Volumes/psych/BergelsonLab/Stimuli/seedlings_stimuli/images_greybackground_960x960_150dpi/sunglasses.jpg
3,3110,/Volumes/psych/BergelsonLab/Stimuli/seedlings_stimuli/audio_stimuli_stereo_rightsilent_72db/do_brush.wav
3,3110,/Volumes/psych/BergelsonLab/Subject_Files/YM/Y29/Audio_Stims/do_brush.wav
3,3110,/Volumes/psych/BergelsonLab/Subject_Files/YM/Y38/Audio_Stims/do_brush.wav
2,3111,/Volumes/psych/BergelsonLab/Scripts_and_Apps/VIP_data/image/ball13.jpg
2,3111,/Volumes/psych/BergelsonLab/Stimuli/seedlings_stimuli/images_greybackground_960x960_150dpi/ball13.jpg
2,3112,/Volumes/psych/BergelsonLab/Scripts_and_Apps/VIP_data/image/ham.jpg
2,3112,/Volumes/psych/BergelsonLab/Stimuli/seedlings_stimuli/images_greybackground_960x960_150dpi/ham.jpg
2,3113,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/old_batch_basic_level/batch_basic_level_video_old/26_14_coderSA_processed.csv
2,3113,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/batch_basic_level_video/26_14_coderSA_video_processed.csv
2,3114,/Volumes/psych/BergelsonLab/Scripts_and_Apps/VIP_data/image/tummy.jpg
2,3114,/Volumes/psych/BergelsonLab/Stimuli/seedlings_stimuli/images_greybackground_960x960_150dpi/tummy.jpg
2,3115,/Volumes/psych/BergelsonLab/Scripts_and_Apps/VIP_data/image/wheel2.jpg
2,3115,/Volumes/psych/BergelsonLab/Stimuli/seedlings_stimuli/images_greybackground_960x960_150dpi/wheel2.jpg
4,3116,/Volumes/psych/BergelsonLab/Scripts_and_Apps/VIP_data/image/binky.jpg
4,3116,/Volumes/psych/BergelsonLab/Scripts_and_Apps/VIP_data/image/paci2.jpg
4,3116,/Volumes/psych/BergelsonLab/Stimuli/seedlings_stimuli/images_greybackground_960x960_150dpi/binky.jpg
4,3116,/Volumes/psych/BergelsonLab/Stimuli/seedlings_stimuli/images_greybackground_960x960_150dpi/paci2.jpg
2,3117,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/batch_basic_level_audio/13_07_newclan_merged_audio_processed.csv
2,3117,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/old_batch_basic_level/batch_basic_level_audio_old/13_07_newclan_merged_processed.csv
2,3118,/Volumes/psych/BergelsonLab/Scripts_and_Apps/VIP_data/image/snowman2.jpg
2,3118,/Volumes/psych/BergelsonLab/Stimuli/seedlings_stimuli/images_greybackground_960x960_150dpi/snowman2.jpg
2,3119,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/batch_basic_level_audio/42_08_coderLN_final_audio_processed.csv
2,3119,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/old_batch_basic_level/batch_basic_level_audio_old/42_08_coderLN_final_processed.csv
2,3120,/Volumes/psych/BergelsonLab/Scripts_and_Apps/VIP_data/image/sock2.jpg
2,3120,/Volumes/psych/BergelsonLab/Stimuli/seedlings_stimuli/images_greybackground_960x960_150dpi/sock2.jpg
2,3121,/Volumes/psych/BergelsonLab/Scripts_and_Apps/VIP_data/image/bridge.jpg
2,3121,/Volumes/psych/BergelsonLab/Stimuli/seedlings_stimuli/images_greybackground_960x960_150dpi/bridge.jpg
2,3122,/Volumes/psych/BergelsonLab/Scripts_and_Apps/VIP_data/image/firetruck3.jpg
2,3122,/Volumes/psych/BergelsonLab/Stimuli/seedlings_stimuli/images_greybackground_960x960_150dpi/firetruck3.jpg
3,3123,/Volumes/psych/BergelsonLab/Scripts_and_Apps/VIP_data/image/car3.jpg
3,3123,/Volumes/psych/BergelsonLab/Stimuli/seedlings_stimuli/images_greybackground_960x960_150dpi/car3.jpg
3,3123,/Volumes/psych/BergelsonLab/Subject_Files/YM/Y32/Image_Stims/car3.jpg
2,3124,/Volumes/psych/BergelsonLab/Scripts_and_Apps/VIP_data/image/bowl2.jpg
2,3124,/Volumes/psych/BergelsonLab/Stimuli/seedlings_stimuli/images_greybackground_960x960_150dpi/bowl2.jpg
2,3125,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/old_batch_basic_level/batch_basic_level_video_old/08_13_coderEB_processed.csv
2,3125,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/batch_basic_level_video/08_13_coderEB_video_processed.csv
2,3126,/Volumes/psych/BergelsonLab/Scripts_and_Apps/VIP_data/image/juice4.jpg
2,3126,/Volumes/psych/BergelsonLab/Stimuli/seedlings_stimuli/images_greybackground_960x960_150dpi/juice4.jpg
2,3127,/Volumes/psych/BergelsonLab/Stimuli/YM/images_greybackground_960x960_150dpi/Y27/milk.jpg
2,3127,/Volumes/psych/BergelsonLab/Subject_Files/YM/Y27/Image_Stims/milk16.jpg
2,3128,/Volumes/psych/BergelsonLab/Scripts_and_Apps/VIP_data/image/noodles.jpg
2,3128,/Volumes/psych/BergelsonLab/Stimuli/seedlings_stimuli/images_greybackground_960x960_150dpi/noodles.jpg
2,3129,/Volumes/psych/BergelsonLab/Scripts_and_Apps/VIP_data/image/shirt4.jpg
2,3129,/Volumes/psych/BergelsonLab/Stimuli/seedlings_stimuli/images_greybackground_960x960_150dpi/shirt4.jpg
4,3130,/Volumes/psych/BergelsonLab/Eyetracking ebd files/HI10_12_2018/library/audio/can_book.wav
4,3130,/Volumes/psych/BergelsonLab/Eyetracking ebd files/HI10_12_2018/Template/library/audio/can_book.wav
4,3130,/Volumes/psych/BergelsonLab/Eyetracking ebd files/HI10_12_2018/CategoriesHI/library/audio/can_book.wav
4,3130,/Volumes/psych/BergelsonLab/Eyetracking ebd files/HI10_12_2018/AudioStimuli/BOOK/can_book.wav
2,3131,/Volumes/psych/BergelsonLab/Scripts_and_Apps/VIP_data/image/penny.jpg
2,3131,/Volumes/psych/BergelsonLab/Stimuli/seedlings_stimuli/images_greybackground_960x960_150dpi/penny.jpg
2,3132,/Volumes/psych/BergelsonLab/Stimuli/YM/images_greybackground_960x960_150dpi/Y39/pacifier.jpg
2,3132,/Volumes/psych/BergelsonLab/Subject_Files/YM/Y39/Image_Stims/pacifier6.jpg
2,3133,/Volumes/psych/BergelsonLab/Scripts_and_Apps/VIP_data/image/ball24.jpg
2,3133,/Volumes/psych/BergelsonLab/Stimuli/seedlings_stimuli/images_greybackground_960x960_150dpi/ball24.jpg
2,3134,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/batch_basic_level_audio/45_14_coderVL_final_audio_processed.csv
2,3134,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/old_batch_basic_level/batch_basic_level_audio_old/45_14_coderVL_final_processed.csv
2,3135,/Volumes/psych/BergelsonLab/Scripts_and_Apps/VIP_data/image/fan2.jpg
2,3135,/Volumes/psych/BergelsonLab/Stimuli/seedlings_stimuli/images_greybackground_960x960_150dpi/fan2.jpg
2,3136,/Volumes/psych/BergelsonLab/Scripts_and_Apps/VIP_data/image/blocks7.jpg
2,3136,/Volumes/psych/BergelsonLab/Stimuli/seedlings_stimuli/images_greybackground_960x960_150dpi/blocks7.jpg
2,3137,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/batch_basic_level_audio/17_07_newclan_merged_audio_processed.csv
2,3137,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/old_batch_basic_level/batch_basic_level_audio_old/17_07_newclan_merged_processed.csv
2,3138,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/old_batch_basic_level/batch_basic_level_video_old/46_13_coderSA_processed.csv
2,3138,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/batch_basic_level_video/46_13_coderSA_video_processed.csv
2,3139,/Volumes/psych/BergelsonLab/Eyetracking ebd files/NVAfeb21/library/audio/mace.wav
2,3139,/Volumes/psych/BergelsonLab/Stimuli/NVA/keepers/edits/mace.wav
2,3140,/Volumes/psych/BergelsonLab/Scripts_and_Apps/VIP_data/image/giraffe8.jpg
2,3140,/Volumes/psych/BergelsonLab/Stimuli/seedlings_stimuli/images_greybackground_960x960_150dpi/giraffe8.jpg
2,3141,/Volumes/psych/BergelsonLab/Scripts_and_Apps/VIP_data/image/carrots.jpg
2,3141,/Volumes/psych/BergelsonLab/Stimuli/seedlings_stimuli/images_greybackground_960x960_150dpi/carrots.jpg
2,3142,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/batch_basic_level_audio/41_13_coderSM_final_audio_processed.csv
2,3142,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/old_batch_basic_level/batch_basic_level_audio_old/41_13_coderSM_final_processed.csv
2,3143,/Volumes/psych/BergelsonLab/Stimuli/YM/raw_images/Y05/Ball (1).JPG
2,3143,/Volumes/psych/BergelsonLab/Stimuli/YM/raw_images/Y05 copy_EB training/Ball (1).JPG
4,3144,/Volumes/psych/BergelsonLab/Eyetracking ebd files/HI10_12_2018/library/audio/do_baby.wav
4,3144,/Volumes/psych/BergelsonLab/Eyetracking ebd files/HI10_12_2018/Template/library/audio/do_baby.wav
4,3144,/Volumes/psych/BergelsonLab/Eyetracking ebd files/HI10_12_2018/CategoriesHI/library/audio/do_baby.wav
4,3144,/Volumes/psych/BergelsonLab/Eyetracking ebd files/HI10_12_2018/AudioStimuli/BABY/do_baby.wav
2,3145,/Volumes/psych/BergelsonLab/Scripts_and_Apps/VIP_data/image/diaper2.jpg
2,3145,/Volumes/psych/BergelsonLab/Stimuli/seedlings_stimuli/images_greybackground_960x960_150dpi/diaper2.jpg
2,3146,/Volumes/psych/BergelsonLab/Scripts_and_Apps/VIP_data/image/dinosaur5.jpg
2,3146,/Volumes/psych/BergelsonLab/Stimuli/seedlings_stimuli/images_greybackground_960x960_150dpi/dinosaur5.jpg
2,3147,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/old_batch_basic_level/batch_basic_level_video_old/37_12_coderGC_processed.csv
2,3147,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/batch_basic_level_video/37_12_coderGC_video_processed.csv
2,3148,/Volumes/psych/BergelsonLab/Scripts_and_Apps/VIP_data/image/lion5.jpg
2,3148,/Volumes/psych/BergelsonLab/Stimuli/seedlings_stimuli/images_greybackground_960x960_150dpi/lion5.jpg
2,3149,/Volumes/psych/BergelsonLab/Stimuli/YM/images_greybackground_960x960_150dpi/Y01/book.jpg
2,3149,/Volumes/psych/BergelsonLab/Subject_Files/YM/Y01/Image_Stims/book60.jpg
2,3150,/Volumes/psych/BergelsonLab/Scripts_and_Apps/VIP_data/image/fridge.jpg
2,3150,/Volumes/psych/BergelsonLab/Stimuli/seedlings_stimuli/images_greybackground_960x960_150dpi/fridge.jpg
7,3151,/Volumes/psych/BergelsonLab/Eyetracking ebd files/HI10_12_2018/library/images/dog.jpg
7,3151,/Volumes/psych/BergelsonLab/Eyetracking ebd files/HI10_12_2018/Template/library/images/dog.jpg
7,3151,/Volumes/psych/BergelsonLab/Eyetracking ebd files/HI10_12_2018/CategoriesHI/library/images/dog.jpg
7,3151,/Volumes/psych/BergelsonLab/Eyetracking ebd files/HI10_12_2018/PictureStimuli/dog.jpg
7,3151,/Volumes/psych/BergelsonLab/Eyetracking ebd files/TwoImagesWithAudio/library/images/dog.jpg
7,3151,/Volumes/psych/BergelsonLab/Scripts_and_Apps/VIP_data/image/doggy3.jpg
7,3151,/Volumes/psych/BergelsonLab/Stimuli/seedlings_stimuli/images_greybackground_960x960_150dpi/doggy3.jpg
2,3152,/Volumes/psych/BergelsonLab/Stimuli/YM/images_greybackground_960x960_150dpi/Y05/Book.jpg
2,3152,/Volumes/psych/BergelsonLab/Subject_Files/YM/Y05/Image_Stims/book63.jpg
2,3153,/Volumes/psych/BergelsonLab/Scripts_and_Apps/VIP_data/image/shaker3.jpg
2,3153,/Volumes/psych/BergelsonLab/Stimuli/seedlings_stimuli/images_greybackground_960x960_150dpi/shaker3.jpg
3,3154,/Volumes/psych/BergelsonLab/Scripts_and_Apps/pho_checks/audio/recoded_17/03_17_CLedit.noCHI.cha
3,3154,/Volumes/psych/BergelsonLab/Scripts_and_Apps/pho_checks/audio/real_blank_out/03_17_CLedit.noCHI.cha
3,3154,/Volumes/psych/BergelsonLab/Scripts_and_Apps/pho_checks/audio/real_orig_out/03_17_CLedit.longtr.cex_orig.cha
2,3155,/Volumes/psych/BergelsonLab/Scripts_and_Apps/VIP_data/image/cup15.jpg
2,3155,/Volumes/psych/BergelsonLab/Stimuli/seedlings_stimuli/images_greybackground_960x960_150dpi/cup15.jpg
5,3156,/Volumes/psych/BergelsonLab/Scripts_and_Apps/VIP_data/image/pacifier.jpg
5,3156,/Volumes/psych/BergelsonLab/Stimuli/seedlings_stimuli/images_greybackground_960x960_150dpi/pacifier.jpg
5,3156,/Volumes/psych/BergelsonLab/Subject_Files/YM/Y16/Image_Stims/pacifier.jpg
5,3156,/Volumes/psych/BergelsonLab/Subject_Files/YM/Y33/Image_Stims/pacifier.jpg
5,3156,/Volumes/psych/BergelsonLab/Subject_Files/YM/Y39/Image_Stims/pacifier.jpg
2,3157,/Volumes/psych/BergelsonLab/Scripts_and_Apps/VIP_data/image/medicine.jpg
2,3157,/Volumes/psych/BergelsonLab/Stimuli/seedlings_stimuli/images_greybackground_960x960_150dpi/medicine.jpg
2,3158,/Volumes/psych/BergelsonLab/Scripts_and_Apps/VIP_data/image/slide2.jpg
2,3158,/Volumes/psych/BergelsonLab/Stimuli/seedlings_stimuli/images_greybackground_960x960_150dpi/slide2.jpg
2,3159,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/old_batch_basic_level/batch_basic_level_video_old/36_08_coderLN_final_processed.csv
2,3159,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/batch_basic_level_video/36_08_coderLN_final_video_processed.csv
2,3160,/Volumes/psych/BergelsonLab/Scripts_and_Apps/VIP_data/image/trash.jpg
2,3160,/Volumes/psych/BergelsonLab/Stimuli/seedlings_stimuli/images_greybackground_960x960_150dpi/trash.jpg
2,3161,/Volumes/psych/BergelsonLab/Scripts_and_Apps/VIP_data/image/ball6.jpg
2,3161,/Volumes/psych/BergelsonLab/Stimuli/seedlings_stimuli/images_greybackground_960x960_150dpi/ball6.jpg
2,3162,/Volumes/psych/BergelsonLab/Eyetracking ebd files/NVAfeb21/library/audio/goose.wav
2,3162,/Volumes/psych/BergelsonLab/Stimuli/NVA/keepers/edits/goose.wav
2,3163,/Volumes/psych/BergelsonLab/Stimuli/YM/images_greybackground_960x960_150dpi/Y09/baby.jpg
2,3163,/Volumes/psych/BergelsonLab/Subject_Files/YM/Y09/Image_Stims/baby21.jpg
2,3164,/Volumes/psych/BergelsonLab/Scripts_and_Apps/VIP_data/image/book36.jpg
2,3164,/Volumes/psych/BergelsonLab/Stimuli/seedlings_stimuli/images_greybackground_960x960_150dpi/book36.jpg
2,3165,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/old_batch_basic_level/batch_basic_level_video_old/06_06_consensus_final_processed.csv
2,3165,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/batch_basic_level_video/06_06_consensus_final_video_processed.csv
2,3166,/Volumes/psych/BergelsonLab/Scripts_and_Apps/VIP_data/image/strawberries.jpg
2,3166,/Volumes/psych/BergelsonLab/Stimuli/seedlings_stimuli/images_greybackground_960x960_150dpi/strawberries.jpg
4,3167,/Volumes/psych/BergelsonLab/datavyu/runtime/jre/lib/images/cursors/win32_LinkNoDrop32x32.gif
4,3167,/Volumes/psych/BergelsonLab/datavyu/runtime/jre/lib/images/cursors/win32_MoveNoDrop32x32.gif
4,3167,/Volumes/psych/BergelsonLab/datavyu/runtime/jre/lib/images/cursors/win32_CopyNoDrop32x32.gif
4,3167,/Volumes/psych/BergelsonLab/datavyu/runtime/jre/lib/images/cursors/invalid32x32.gif
3,3168,/Volumes/psych/BergelsonLab/Eyetracking ebd files/NVAfeb21/library/images/dog.jpg
3,3168,/Volumes/psych/BergelsonLab/Scripts_and_Apps/VIP_data/image/dog6.jpg
3,3168,/Volumes/psych/BergelsonLab/Stimuli/seedlings_stimuli/images_greybackground_960x960_150dpi/dog6.jpg
2,3169,/Volumes/psych/BergelsonLab/LENA_Backup/lenamonth6_7_fiveminute/07_lena5min Folder/46_07_lena5min.csv
2,3169,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/lena5min_06_07/46_07_lena5min.csv
4,3170,/Volumes/psych/BergelsonLab/Eyetracking ebd files/HI10_12_2018/library/audio/look_nose.wav
4,3170,/Volumes/psych/BergelsonLab/Eyetracking ebd files/HI10_12_2018/Template/library/audio/look_nose.wav
4,3170,/Volumes/psych/BergelsonLab/Eyetracking ebd files/HI10_12_2018/CategoriesHI/library/audio/look_nose.wav
4,3170,/Volumes/psych/BergelsonLab/Eyetracking ebd files/HI10_12_2018/AudioStimuli/NOSE/look_nose.wav
2,3171,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/batch_basic_level_audio/16_14_coderJH_final_audio_processed.csv
2,3171,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/old_batch_basic_level/batch_basic_level_audio_old/16_14_coderJH_final_processed.csv
2,3172,/Volumes/psych/BergelsonLab/Scripts_and_Apps/VIP_data/image/robin.jpg
2,3172,/Volumes/psych/BergelsonLab/Stimuli/seedlings_stimuli/images_greybackground_960x960_150dpi/robin.jpg
2,3173,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/old_batch_basic_level/batch_basic_level_video_old/22_12_coderJH_final_processed.csv
2,3173,/Volumes/psych/BergelsonLab/Scripts_and_Apps/old_aggregations/batch_basic_level_video/22_12_coderJH_final_video_processed.csv
4,3174,/Volumes/psych/BergelsonLab/Eyetracking ebd files/HI10_12_2018/library/audio/can_foot.wav
4,3174,/Volumes/psych/BergelsonLab/Eyetracking ebd files/HI10_12_2018/Template/library/audio/can_foot.wav
4,3174,/Volumes/psych/BergelsonLab/Eyetracking ebd files/HI10_12_2018/CategoriesHI/library/audio/can_foot.wav
4,3174,/Volumes/psych/BergelsonLab/Eyetracking ebd files/HI10_12_2018/AudioStimuli/FOOT/can_foot.wav
2,3175,/Volumes/psych/BergelsonLab/Stimuli/YM/images_greybackground_960x960_150dpi/Y33/Blanket-1.jpg
2,3175,/Volumes/psych/BergelsonLab/Subject_Files/YM/Y33/Image_Stims/blanket3.jpg
3,3176,/Volumes/psych/BergelsonLab/Scripts_and_Apps/pho_checks/video/chi_cv_checks_round2/input_orig/03_10_coderGC_final_CLedit.opf
3,3176,/Volumes/psych/BergelsonLab/Scripts_and_Apps/pho_checks/video/chi_cv_checks_round1/input_orig/03_10_coderGC_final_CLedit.opf
3,3176,/Volumes/psych/BergelsonLab/Scripts_and_Apps/pho_checks/video/chi_cv_checks_round3/input_orig/03_10_coderGC_final_CLedit.opf
